CD_GEOCODM,NOME,POPULACAO
2903904,Bom Jesus da Lapa,69662
2903953,Bom Jesus da Serra,9823
2904001,Boninal,14446
2904050,Bonito,16884
2904100,Boquira,21497
2904209,Botuporã,10129
2904308,Brejões,14222
2904407,Brejolândia,10618
2904506,Brotas de Macaúbas,10130
2904605,Brumado,67335
2904704,Buerarema,18306
2904753,Buritirama,21276
2904803,Caatiba,6488
2904852,Cabaceiras do Paraguaçu,18911
2904902,Cachoeira,33567
2905008,Caculé,23291
2905107,Caém,9058
2905156,Caetanos,14608
2905206,Caetité,51081
2905305,Cafarnaum,18513
2905404,Cairu,18427
2905503,Caldeirão Grande,13391
2905602,Camacan,32006
2905701,Camaçari,304302
2905800,Camamu,35382
2905909,Campo Alegre de Lourdes,28820
2906006,Campo Formoso,71487
2906105,Canápolis,9703
2906204,Canarana,26325
2906303,Canavieiras,30906
2906402,Candeal,8181
2906501,Candeias,87458
2906600,Candiba,14368
2906709,Cândido Sales,25053
2906808,Cansanção,34882
2906824,Canudos,16753
2906857,Capela do Alto Alegre,11616
2906873,Capim Grosso,30862
2906899,Caraíbas,8801
2906907,Caravelas,22093
2907004,Cardeal da Silva,9346
2907103,Carinhanha,29070
2907202,Casa Nova,72545
2907301,Castro Alves,26318
2907400,Catolândia,3599
2907509,Catu,54970
2907558,Caturama,9316
2907608,Central,17280
2907707,Chorrochó,11200
2907806,Cícero Dantas,32576
2907905,Cipó,17352
2908002,Coaraci,16549
2908101,Cocos,18807
2908200,Conceição da Feira,22762
2908309,Conceição do Almeida,17165
2908408,Conceição do Coité,67013
2908507,Conceição do Jacuípe,33398
2908606,Conde,26035
2908705,Condeúba,17178
2908804,Contendas do Sincorá,4045
2908903,Coração de Maria,22495
2909000,Cordeiros,8642
2909109,Coribe,14149
2909208,Coronel João Sá,15717
2909307,Correntina,32191
2909406,Cotegipe,13769
2909505,Cravolândia,5351
2909604,Crisópolis,21163
2909703,Cristópolis,13947
2909802,Cruz das Almas,63591
2909901,Curaçá,34886
2910008,Dário Meira,10525
2910057,Dias d'Ávila,82432
2910107,Dom Basílio,12240
2910206,Dom Macedo Costa,4065
2910305,Elísio Medrado,8126
2910404,Encruzilhada,16446
2910503,Entre Rios,41901
2910602,Esplanada,37578
2910701,Euclides da Cunha,60858
2910727,Eunápolis,114396
2910750,Fátima,17845
2910776,Feira da Mata,5661
2910800,Feira de Santana,619609
2910859,Filadélfia,16345
2910909,Firmino Alves,5629
2911006,Floresta Azul,10575
2911105,Formosa do Rio Preto,25857
2911204,Gandu,32596
2911253,Gavião,4440
2911303,Gentio do Ouro,11259
2911402,Glória,15234
2911501,Gongogi,6985
2911600,Governador Mangabeira,20762
2911659,Guajeru,6646
2911709,Guanambi,84928
2911808,Guaratinga,20700
2911857,Heliópolis,12987
2911907,Iaçu,24121
2912004,Ibiassucê,9031
2912103,Ibicaraí,21378
2912202,Ibicoara,19786
2912301,Ibicuí,16230
2912400,Ibipeba,18319
2912509,Ibipitanga,14947
2912608,Ibiquera,4046
2912707,Ibirapitanga,23404
2912806,Ibirapuã,8690
2912905,Ibirataia,14882
2913002,Ibitiara,16403
2913101,Ibititá,17080
2913200,Ibotirama,27003
2913309,Ichu,6220
2913408,Igaporã,15650
2913457,Igrapiúna,13091
2913507,Iguaí,26963
2913606,Ilhéus,159923
2913705,Inhambupe,40333
2913804,Ipecaetá,14354
2913903,Ipiaú,45922
2914000,Ipirá,59435
2914109,Ipupiara,9911
2914208,Irajuba,7279
2914307,Iramaia,8197
2914406,Iraquara,25478
2914505,Irará,29173
2914604,Irecê,73524
2914653,Itabela,30747
2914703,Itaberaba,64646
2914802,Itabuna,213685
2914901,Itacaré,28684
2915007,Itaeté,16110
2915106,Itagi,12242
2915205,Itagibá,14452
2915304,Itagimirim,6825
2915353,Itaguaçu da Bahia,14542
2915403,Itaju do Colônia,6596
2915502,Itajuípe,20398
2915601,Itamaraju,64455
2915700,Itamari,8003
2915809,Itambé,22754
2915908,Itanagra,6436
2916005,Itanhém,19316
2916104,Itaparica,22337
2916203,Itapé,8526
2916302,Itapebi,10215
2916401,Itapetinga,76795
2916500,Itapicuru,35883
2916609,Itapitanga,10298
2916708,Itaquara,8347
2916807,Itarantim,19843
2916856,Itatim,14539
2916906,Itiruçu,12528
2917003,Itiúba,36116
2917102,Itororó,20388
2917201,Ituaçu,19030
2917300,Ituberá,28740
2917334,Iuiu,11016
2917359,Jaborandi,8277
2917409,Jacaraci,14850
2917508,Jacobina,80635
2917607,Jaguaquara,54673
2917706,Jaguarari,33746
2917805,Jaguaripe,18981
2917904,Jandaíra,10726
2918001,Jequié,156126
2918100,Jeremoabo,40651
2918209,Jiquiriçá,14557
2918308,Jitaúna,10808
2918357,João Dourado,25402
2918407,Juazeiro,218162
2918456,Jucuruçu,8988
2918506,Jussara,15262
2918555,Jussari,5768
2918605,Jussiape,5976
2918704,Lafaiete Coutinho,3693
2918753,Lagoa Real,15770
2918803,Laje,24032
2918902,Lajedão,3975
2919009,Lajedinho,3758
2919058,Lajedo do Tabocal,8577
2919108,Lamarão,8191
2919157,Lapão,27274
2919207,Lauro de Freitas,201635
2919306,Lençóis,11499
2919405,Licínio de Almeida,12373
2919504,Livramento de Nossa Senhora,46062
2919553,Luís Eduardo Magalhães,90162
2919603,Macajuba,11332
2919702,Macarani,18909
2919801,Macaúbas,50161
2919900,Macururé,7787
2919926,Madre de Deus,21432
2919959,Maetinga,2764
2920007,Maiquinique,10206
2920106,Mairi,18602
2920205,Malhada,16861
2920304,Malhada de Pedras,8359
2920403,Manoel Vitorino,13087
2920452,Mansidão,13734
2920502,Maracás,20393
2920601,Maragogipe,44793
2920700,Maraú,20617
2920809,Marcionílio Souza,10380
2920908,Mascote,13717
2921005,Mata de São João,47126
2921054,Matina,12283
2921104,Medeiros Neto,22716
2921203,Miguel Calmon,25894
2921302,Milagres,10893
2921401,Mirangaba,18474
2921450,Mirante,8447
2921500,Monte Santo,49278
2921609,Morpará,8497
2921708,Morro do Chapéu,35440
2921807,Mortugaba,12052
2921906,Mucugê,8889
2922003,Mucuri,42251
2922052,Mulungu do Morro,10673
2922102,Mundo Novo,26970
2922201,Muniz Ferreira,7443
2922250,Muquém do São Francisco,11417
2922300,Muritiba,29410
2922409,Mutuípe,22282
2922508,Nazaré,28594
2922607,Nilo Peçanha,14079
2922656,Nordestina,13164
2922706,Nova Canaã,16472
2922730,Nova Fátima,7821
2922755,Nova Ibiá,6554
2922805,Nova Itarana,8279
2922854,Nova Redenção,9123
2922904,Nova Soure,26998
2923001,Nova Viçosa,43783
2923035,Novo Horizonte,12522
2923050,Novo Triunfo,15443
2923100,Olindina,28304
2923209,Oliveira dos Brejinhos,21810
2923308,Ouriçangas,8570
2923357,Ourolândia,17511
2923407,Palmas de Monte Alto,21796
2923506,Palmeiras,9071
2923605,Paramirim,21695
2923704,Paratinga,32141
2923803,Paripiranga,29058
2923902,Pau Brasil,9686
2924009,Paulo Afonso,118516
2924058,Pé de Serra,13556
2924108,Pedrão,7394
2924207,Pedro Alexandre,16682
2924306,Piatã,16984
2924405,Pilão Arcado,35175
2924504,Pindaí,16285
2924603,Pindobaçu,20098
2924652,Pintadas,10394
2924678,Piraí do Norte,10036
2924702,Piripá,10475
2924801,Piritiba,24964
2924900,Planaltino,9370
2925006,Planalto,26426
2925105,Poções,46879
2925204,Pojuca,39972
2925253,Ponto Novo,14819
2925303,Porto Seguro,150658
2925402,Potiraguá,6916
2925501,Prado,28194
2925600,Presidente Dutra,15160
2925709,Presidente Jânio Quadros,12179
2925758,Presidente Tancredo Neves,28004
2925808,Queimadas,25433
2925907,Quijingue,27626
2925931,Quixabeira,8956
2925956,Rafael Jambeiro,22633
2926004,Remanso,41170
2926103,Retirolândia,14495
2926202,Riachão das Neves,22334
2926301,Riachão do Jacuípe,33468
2926400,Riacho de Santana,35593
2926509,Ribeira do Amparo,14612
2926608,Ribeira do Pombal,53956
2926657,Ribeirão do Largo,5343
2926707,Rio de Contas,12932
2926806,Rio do Antônio,15448
2926905,Rio do Pires,11663
2927002,Rio Real,40976
2927101,Rodelas,9442
2927200,Ruy Barbosa,30857
2927309,Salinas da Margarida,15862
2927408,Salvador,2886698
2927507,Santa Bárbara,20883
2927606,Santa Brígida,14063
2927705,Santa Cruz Cabrália,27922
2927804,Santa Cruz da Vitória,6278
2927903,Santa Inês,10606
2928000,Santaluz,37531
2928059,Santa Luzia,12449
2928109,Santa Maria da Vitória,39775
2928208,Santana,26705
2928307,Santanópolis,8966
2928406,Santa Rita de Cássia,28481
2928505,Santa Terezinha,10464
2928604,Santo Amaro,60131
2928703,Santo Antônio de Jesus,102380
2928802,Santo Estêvão,53269
2928901,São Desidério,34266
2928950,São Domingos,9072
2929008,São Félix,14762
2929057,São Félix do Coribe,15468
2929107,São Felipe,21080
2929206,São Francisco do Conde,40245
2929255,São Gabriel,18789
2929305,São Gonçalo dos Campos,37942
2929354,São José da Vitória,5608
2929370,São José do Jacuípe,10505
2929404,São Miguel das Matas,11704
2929503,São Sebastião do Passé,44430
2929602,Sapeaçu,17409
2929701,Sátiro Dias,17302
2929750,Saubara,12105
2929800,Saúde,12943
2929909,Seabra,44234
2930006,Sebastião Laranjeiras,11512
2930105,Senhor do Bonfim,79424
2930154,Serra do Ramalho,31416
2930204,Sento Sé,40989
2930303,Serra Dourada,17321
2930402,Serra Preta,14699
2930501,Serrinha,81286
2930600,Serrolândia,13446
2930709,Simões Filho,135783
2930758,Sítio do Mato,13059
2930766,Sítio do Quinto,9701
2930774,Sobradinho,23233
2930808,Souto Soares,17050
2930907,Tabocas do Brejo Velho,12516
2931004,Tanhaçu,20393
2931053,Tanque Novo,17443
2931103,Tanquinho,7928
2931202,Taperoá,21253
2931301,Tapiramutá,16974
2931350,Teixeira de Freitas,162438
2931400,Teodoro Sampaio,7359
2931509,Teofilândia,22555
2931608,Teolândia,15022
2931707,Terra Nova,13025
2931806,Tremedal,16189
2931905,Tucano,50798
2932002,Uauá,24113
2932101,Ubaíra,19877
2932200,Ubaitaba,18847
2932309,Ubatã,27263
2932408,Uibaí,13891
2932457,Umburanas,19402
2932507,Una,18544
2932606,Urandi,16665
2932705,Uruçuca,20413
2932804,Utinga,19256
2932903,Valença,97233
2933000,Valente,28800
2933059,Várzea da Roça,14121
2933109,Várzea do Poço,9210
2933158,Várzea Nova,12625
2933174,Varzedo,8785
2933208,Vera Cruz,43716
2933257,Vereda,6153
2933307,Vitória da Conquista,341128
2933406,Wagner,9344
2933455,Wanderley,12180
2933505,Wenceslau Guimarães,20978
2933604,Xique-Xique,46523
3100104,Abadia dos Dourados,7006
3100203,Abaeté,23250
3100302,Abre Campo,13444
3100401,Acaiaca,3994
3100500,Açucena,9368
3100609,Água Boa,13523
3100708,Água Comprida,1992
3100807,Aguanil,4522
3100906,Águas Formosas,19247
3101003,Águas Vermelhas,13599
3101102,Aimorés,25141
3101201,Aiuruoca,5976
3101300,Alagoa,2665
3101409,Albertina,3011
3101508,Além Paraíba,35401
3101607,Alfenas,80494
3101631,Alfredo Vasconcelos,6981
3101706,Almenara,42143
3101805,Alpercata,7436
3101904,Alpinópolis,19958
3102001,Alterosa,14517
3102050,Alto Caparaó,5894
3102100,Alto Rio Doce,10859
3102209,Alvarenga,3844
3102308,Alvinópolis,15169
3102407,Alvorada de Minas,3605
3102506,Amparo do Serra,4678
3102605,Andradas,41396
3102704,Cachoeira de Pajeú,9442
3102803,Andrelândia,12206
3102852,Angelândia,8557
3102902,Antônio Carlos,11459
3103009,Antônio Dias,9275
3103108,Antônio Prado de Minas,1587
3103207,Araçaí,2354
3103306,Aracitaba,2059
3103405,Araçuaí,36712
3103504,Araguari,117825
3103603,Arantina,2787
3103702,Araponga,8453
3103751,Araporã,6931
3103801,Arapuá,2835
3103900,Araújos,9401
3104007,Araxá,107337
3104106,Arceburgo,10883
3104205,Arcos,40380
3104304,Areado,15181
3104403,Argirita,2704
3104452,Aricanduva,5269
3104502,Arinos,17862
3104601,Astolfo Dutra,14270
3104700,Ataléia,12678
3104809,Augusto de Lima,4851
3104908,Baependi,19199
3105004,Baldim,7803
3105103,Bambuí,23898
3105202,Bandeira,4766
3105301,Bandeira do Sul,5778
3105400,Barão de Cocais,32866
3105509,Barão de Monte Alto,5354
3105608,Barbacena,138204
3105707,Barra Longa,5015
3105905,Barroso,20897
3106002,Bela Vista de Minas,10262
3106101,Belmiro Braga,3425
3106200,Belo Horizonte,2521564
3106309,Belo Oriente,26994
3106408,Belo Vale,7719
3106507,Berilo,11872
3106606,Bertópolis,4607
3106655,Berizal,4764
3106705,Betim,444784
3106804,Bias Fortes,3329
3106903,Bicas,14554
3107000,Biquinhas,2498
3107109,Boa Esperança,40219
3107208,Bocaina de Minas,5089
3107307,Bocaiúva,50256
3107406,Bom Despacho,51028
3107505,Bom Jardim de Minas,6459
3107604,Bom Jesus da Penha,4244
3107703,Bom Jesus do Amparo,6133
3107802,Bom Jesus do Galho,14862
3107901,Bom Repouso,10537
3108008,Bom Sucesso,17607
3108107,Bonfim,6860
3108206,Bonfinópolis de Minas,5444
3108255,Bonito de Minas,11369
3108305,Borda da Mata,19614
3108404,Botelhos,14949
3108503,Botumirim,6288
3108552,Brasilândia de Minas,16748
3108602,Brasília de Minas,32405
3108701,Brás Pires,4293
3108800,Braúnas,4769
3108909,Brazópolis,14410
3109006,Brumadinho,40666
3109105,Bueno Brandão,10991
3109204,Buenópolis,10353
3109253,Bugre,3983
3109303,Buritis,25013
3109402,Buritizeiro,28121
3109451,Cabeceira Grande,6988
3109501,Cabo Verde,14075
3109600,Cachoeira da Prata,3591
3109709,Cachoeira de Minas,11579
3109808,Cachoeira Dourada,2706
3109907,Caetanópolis,11749
3110004,Caeté,45047
3110103,Caiana,5541
3110202,Cajuri,3974
3110301,Caldas,14541
3110400,Camacho,2869
3110509,Camanducaia,21801
3110608,Cambuí,29814
3110707,Cambuquira,12812
3110806,Campanário,3730
3110905,Campanha,16762
3111002,Campestre,21054
3111101,Campina Verde,19752
3111150,Campo Azul,3824
3111200,Campo Belo,54186
3111309,Campo do Meio,11651
3111408,Campo Florido,8269
3111507,Campos Altos,15563
3111606,Campos Gerais,28842
3111705,Canaã,4548
3111804,Canápolis,12201
3111903,Cana Verde,5594
3112000,Candeias,14888
3112059,Cantagalo,4551
3112109,Caparaó,5451
3112208,Capela Nova,4634
3112307,Capelinha,38057
3112406,Capetinga,6890
3112505,Capim Branco,9826
3112604,Capinópolis,16234
3112653,Capitão Andrade,5514
3112703,Capitão Enéas,15313
3112802,Capitólio,8663
3112901,Caputira,9308
3113008,Caraí,23780
3113107,Caranaíba,3166
3113206,Carandaí,25669
3113305,Carangola,33011
3113404,Caratinga,92603
3113503,Carbonita,9414
3113602,Careaçu,6792
3113701,Carlos Chagas,18674
3113800,Carmésia,2646
3113909,Carmo da Cachoeira,12182
3114006,Carmo da Mata,11511
3114105,Carmo de Minas,14947
3114204,Carmo do Cajuru,22693
3114303,Carmo do Paranaíba,30334
3114402,Carmo do Rio Claro,21268
3114501,Carmópolis de Minas,19559
3114550,Carneirinho,10066
3114600,Carrancas,4049
3114709,Carvalhópolis,3597
3114808,Carvalhos,4461
3114907,Casa Grande,2254
3115003,Cascalho Rico,3092
3115102,Cássia,17740
3115201,Conceição da Barra de Minas,3946
3115300,Cataguases,75540
3115359,Catas Altas,5421
3115409,Catas Altas da Noruega,3653
3115458,Catuji,6257
3115474,Catuti,4965
3115508,Caxambu,21610
3115607,Cedro do Abaeté,1157
3115706,Central de Minas,7046
3115805,Centralina,10346
3115904,Chácara,3186
3116001,Chalé,5699
3116100,Chapada do Norte,15345
3116159,Chapada Gaúcha,13953
3116209,Chiador,2671
3116308,Cipotânea,6799
3116407,Claraval,4853
3116506,Claro dos Poções,7514
3116605,Cláudio,28859
3116704,Coimbra,7594
3116803,Coluna,8841
3116902,Comendador Gomes,3120
3117009,Comercinho,6774
3117108,Conceição da Aparecida,10322
3117207,Conceição das Pedras,2813
3117306,Conceição das Alagoas,28346
3117405,Conceição de Ipanema,4578
3117504,Conceição do Mato Dentro,17503
3117603,Conceição do Pará,5533
3117702,Conceição do Rio Verde,13684
3117801,Conceição dos Ouros,11748
3117836,Cônego Marinho,7686
3117876,Confins,6800
3117900,Congonhal,12082
3118007,Congonhas,55309
3118106,Congonhas do Norte,5046
3118205,Conquista,6969
3118304,Conselheiro Lafaiete,129606
3118403,Conselheiro Pena,22949
3118502,Consolação,1784
3118601,Contagem,668949
3118700,Coqueiral,9128
3118809,Coração de Jesus,26611
3118908,Cordisburgo,8897
3119005,Cordislândia,3542
3119104,Corinto,23668
3119203,Coroaci,9943
3119302,Coromandel,27966
3119401,Coronel Fabriciano,110290
3119500,Coronel Murta,9215
3119609,Coronel Pacheco,3090
3119708,Coronel Xavier Chaves,3441
3119807,Córrego Danta,3191
3119906,Córrego do Bom Jesus,3694
3119955,Córrego Fundo,6382
3120003,Córrego Novo,2728
3120102,Couto de Magalhães de Minas,4423
3120151,Crisólita,6760
3120201,Cristais,12931
3120300,Cristália,5982
3120409,Cristiano Otoni,5156
3120508,Cristina,10226
3120607,Crucilândia,5054
3120706,Cruzeiro da Fortaleza,3639
3120805,Cruzília,15474
3120839,Cuparaque,5005
3120870,Curral de Dentro,7799
3120904,Curvelo,80616
3121001,Datas,5421
3121100,Delfim Moreira,8016
3121209,Delfinópolis,7131
3121258,Delta,10768
3121308,Descoberto,5029
3121407,Desterro de Entre Rios,7255
3121506,Desterro do Melo,2884
3121605,Diamantina,47825
3121704,Diogo de Vasconcelos,3790
3121803,Dionísio,7609
3121902,Divinésia,3424
3122009,Divino,19976
3122108,Divino das Laranjeiras,4974
3122207,Divinolândia de Minas,7614
3122306,Divinópolis,240408
3122355,Divisa Alegre,6868
3122405,Divisa Nova,6025
3122454,Divisópolis,11211
3122470,Dom Bosco,3655
3122504,Dom Cavati,5048
3122603,Dom Joaquim,4451
3122702,Dom Silvério,5232
3122801,Dom Viçoso,2997
3122900,Dona Euzébia,6619
3123007,Dores de Campos,10223
3123106,Dores de Guanhães,5154
3123205,Dores do Indaiá,13427
3123304,Dores do Turvo,4230
3123403,Doresópolis,1533
3123502,Douradoquara,1912
3123528,Durandé,7870
3123601,Elói Mendes,28320
3123700,Engenheiro Caldas,11202
3123809,Engenheiro Navarro,7241
3123858,Entre Folhas,5377
3123908,Entre Rios de Minas,15380
3124005,Ervália,18958
3124104,Esmeraldas,71551
3124203,Espera Feliz,25122
3124302,Espinosa,31610
3124401,Espírito Santo do Dourado,4710
3124500,Estiva,11386
3124609,Estrela Dalva,2325
3124708,Estrela do Indaiá,3491
3124807,Estrela do Sul,8018
3124906,Eugenópolis,11330
3125002,Ewbank da Câmara,3923
3125101,Extrema,36951
3125200,Fama,2376
3125309,Faria Lemos,3221
3125408,Felício dos Santos,4704
3125507,São Gonçalo do Rio Preto,3173
3125606,Felisburgo,7504
3125705,Felixlândia,15433
3125804,Fernandes Tourinho,3466
3125903,Ferros,9696
3125952,Fervedouro,11054
3126000,Florestal,7533
3126109,Formiga,67822
3126208,Formoso,9688
3126307,Fortaleza de Minas,4437
3126406,Fortuna de Minas,2967
3126505,Francisco Badaró,10321
3126604,Francisco Dumont,5242
3126703,Francisco Sá,26369
3126752,Franciscópolis,5338
3126802,Frei Gaspar,5869
3126901,Frei Inocêncio,9664
3126950,Frei Lagonegro,3487
3127008,Fronteira,18492
3127057,Fronteira dos Vales,4561
3127073,Fruta de Leite,5299
3127107,Frutal,60012
3127206,Funilândia,4392
3127305,Galiléia,6790
3127339,Gameleiras,5096
3127354,Glaucilândia,3164
3127370,Goiabeira,3378
3127388,Goianá,3990
3127404,Gonçalves,4355
3127503,Gonzaga,6171
3127602,Gouveia,11818
3127701,Governador Valadares,281046
3127800,Grão Mogol,15890
3127909,Grupiara,1387
3128006,Guanhães,34573
3128105,Guapé,14258
3128204,Guaraciaba,10315
3128253,Guaraciama,4989
3128303,Guaranésia,19017
3128402,Guarani,8918
3128501,Guarará,3775
3128600,Guarda-Mor,6569
3128709,Guaxupé,52078
3128808,Guidoval,7051
3128907,Guimarânia,8105
3129004,Guiricema,8343
3129103,Gurinhatã,5577
3129202,Heliodora,6591
3129301,Iapu,11045
3129400,Ibertioga,5010
3129509,Ibiá,25358
3129608,Ibiaí,8437
3129657,Ibiracatu,5369
3129707,Ibiraci,13986
3129806,Ibirité,182153
3129905,Ibitiúra de Minas,3492
3130002,Ibituruna,2996
3130051,Icaraí de Minas,12097
3130101,Igarapé,43817
3130200,Igaratinga,11005
3130309,Iguatama,7923
3130408,Ijaci,6610
3130507,Ilicínea,12444
3130556,Imbé de Minas,6940
3130606,Inconfidentes,7358
3130655,Indaiabira,7339
3130705,Indianópolis,6951
3130804,Ingaí,2776
3130903,Inhapim,24079
3131000,Inhaúma,6312
3131109,Inimutaba,7560
3131158,Ipaba,18769
3131208,Ipanema,20000
3131307,Ipatinga,265409
3131406,Ipiaçu,4225
3131505,Ipuiúna,10118
3131604,Iraí de Minas,7027
3131703,Itabira,120904
3131802,Itabirinha,11576
3131901,Itabirito,52446
3132008,Itacambira,5417
3132107,Itacarambi,18164
3132206,Itaguara,13435
3132305,Itaipé,12836
3132404,Itajubá,97334
3132503,Itamarandiba,34936
3132602,Itamarati de Minas,4375
3132701,Itambacuri,23209
3132800,Itambé do Mato Dentro,2056
3132909,Itamogi,10157
3133006,Itamonte,15714
3133105,Itanhandu,15423
3133204,Itanhomi,12244
3133303,Itaobim,21029
3133402,Itapagipe,15379
3133501,Itapecerica,21761
3133600,Itapeva,9881
3133709,Itatiaiuçu,11252
3133758,Itaú de Minas,16199
3133808,Itaúna,93847
3133907,Itaverava,5369
3134004,Itinga,15022
3134103,Itueta,6063
3134202,Ituiutaba,105255
3134301,Itumirim,6000
3134400,Iturama,39690
3134509,Itutinga,3768
3134608,Jaboticatubas,20418
3134707,Jacinto,12323
3134806,Jacuí,7691
3134905,Jacutinga,26264
3135001,Jaguaraçu,3142
3135050,Jaíba,39388
3135076,Jampruca,5429
3135100,Janaúba,72018
3135209,Januária,67852
3135308,Japaraíba,4384
3135357,Japonvar,7982
3135407,Jeceaba,4852
3135456,Jenipapo de Minas,7738
3135506,Jequeri,12315
3135605,Jequitaí,7468
3135704,Jequitibá,5207
3135803,Jequitinhonha,25474
3135902,Jesuânia,4780
3136009,Joaíma,15455
3136108,Joanésia,4476
3136207,João Monlevade,80416
3136306,João Pinheiro,47726
3136405,Joaquim Felício,4727
3136504,Jordânia,10842
3136520,José Gonçalves de Minas,4487
3136553,José Raydan,5050
3136579,Josenópolis,4889
3136603,Nova União,5732
3136652,Juatuba,27392
3136702,Juiz de Fora,573285
3136801,Juramento,4345
3136900,Juruaia,10681
3136959,Juvenília,5715
3137007,Ladainha,18193
3137106,Lagamar,7600
3137205,Lagoa da Prata,52711
3137304,Lagoa dos Patos,4082
3137403,Lagoa Dourada,13063
3137502,Lagoa Formosa,18111
3137536,Lagoa Grande,9608
3137601,Lagoa Santa,65657
3137700,Lajinha,19918
3137809,Lambari,20907
3137908,Lamim,3379
3138005,Laranjal,6833
3138104,Lassance,6503
3138203,Lavras,104783
3138302,Leandro Ferreira,3226
3138351,Leme do Prado,4920
3138401,Leopoldina,52640
3138500,Liberdade,5031
3138609,Lima Duarte,16724
3138625,Limeira do Oeste,7589
3138658,Lontra,9714
3138674,Luisburgo,6258
3138682,Luislândia,6718
3138708,Luminárias,5438
3138807,Luz,18257
3138906,Machacalis,7111
3139003,Machado,42413
3139102,Madre de Deus de Minas,5109
3139201,Malacacheta,18602
3139250,Mamonas,6554
3139300,Manga,18226
3139409,Manhuaçu,91169
3139508,Manhumirim,22802
3139607,Mantena,27647
3139706,Maravilhas,8046
3139805,Mar de Espanha,12901
3139904,Maria da Fé,14056
3140001,Mariana,61288
3140100,Marilac,4097
3140159,Mário Campos,15619
3140209,Maripá de Minas,2987
3140308,Marliéria,4034
3140407,Marmelópolis,2728
3140506,Martinho Campos,13443
3140530,Martins Soares,8531
3140555,Mata Verde,8644
3140605,Materlândia,4436
3140704,Mateus Leme,31364
3140803,Matias Barbosa,14548
3140852,Matias Cardoso,11260
3140902,Matipó,19005
3141009,Mato Verde,12412
3141108,Matozinhos,38151
3141207,Matutina,3741
3141306,Medeiros,3832
3141405,Medina,20759
3141504,Mendes Pimentel,6446
3141603,Mercês,10758
3141702,Mesquita,5546
3141801,Minas Novas,31497
3141900,Minduri,3893
3142007,Mirabela,13620
3142106,Miradouro,10787
3142205,Miraí,15111
3142254,Miravânia,4914
3142304,Moeda,4934
3142403,Moema,7554
3142502,Monjolos,2202
3142601,Monsenhor Paulo,8727
3142700,Montalvânia,14747
3142809,Monte Alegre de Minas,21236
3142908,Monte Azul,20696
3143005,Monte Belo,13152
3143104,Monte Carmelo,47931
3143153,Monte Formoso,4923
3143203,Monte Santo de Minas,21513
3143302,Montes Claros,413487
3143401,Monte Sião,24029
3143450,Montezuma,8315
3143500,Morada Nova de Minas,8910
3143609,Morro da Garça,2437
3143708,Morro do Pilar,3153
3143807,Munhoz,5994
3143906,Muriaé,109392
3144003,Mutum,26961
3144102,Muzambinho,20545
3144201,Nacip Raydan,3220
3144300,Nanuque,40665
3144359,Naque,7051
3144375,Natalândia,3308
3144409,Natércia,4728
3144508,Nazareno,8660
3144607,Nepomuceno,26826
3144656,Ninheira,10326
3144672,Nova Belém,3128
3144706,Nova Era,17551
3144805,Nova Lima,96157
3144904,Nova Módica,3573
3145000,Nova Ponte,15800
3145059,Nova Porteirinha,7497
3145109,Nova Resende,16832
3145208,Nova Serrana,105520
3145307,Novo Cruzeiro,31335
3145356,Novo Oriente de Minas,10778
3145372,Novorizonte,5324
3145406,Olaria,1720
3145455,Olhos-d'Água,6171
3145505,Olímpio Noronha,2809
3145604,Oliveira,41840
3145703,Oliveira Fortes,2130
3145802,Onça de Pitangui,3152
3145851,Oratórios,4663
3145877,Orizânia,8079
3145901,Ouro Branco,39867
3146008,Ouro Fino,33791
3146107,Ouro Preto,74558
3146206,Ouro Verde de Minas,5914
3146255,Padre Carvalho,6423
3146305,Padre Paraíso,20252
3146404,Paineiras,4462
3146503,Pains,8296
3146552,Pai Pedro,6094
3146602,Paiva,1523
3146701,Palma,6611
3146750,Palmópolis,5349
3146909,Papagaios,15800
3147006,Paracatu,93862
3147105,Pará de Minas,94808
3147204,Paraguaçu,21605
3147303,Paraisópolis,21221
3147402,Paraopeba,24700
3147501,Passabém,1633
3147600,Passa Quatro,16393
3147709,Passa Tempo,8057
3147808,Passa Vinte,2031
3147907,Passos,115337
3147956,Patis,6002
3148004,Patos de Minas,153585
3148103,Patrocínio,91449
3148202,Patrocínio do Muriaé,5715
3148301,Paula Cândido,9584
3148400,Paulistas,4812
3148509,Pavão,8419
3148608,Peçanha,17537
3148707,Pedra Azul,24329
3148756,Pedra Bonita,7128
3148806,Pedra do Anta,3005
3148905,Pedra do Indaiá,3974
3149002,Pedra Dourada,2532
3149101,Pedralva,11146
3149150,Pedras de Maria da Cruz,12212
3149200,Pedrinópolis,3643
3149309,Pedro Leopoldo,64712
3149408,Pedro Teixeira,1806
3149507,Pequeri,3330
3149606,Pequi,4432
3149705,Perdigão,11755
3149804,Perdizes,16321
3149903,Perdões,21485
3149952,Periquito,6773
3150000,Pescador,4256
3150109,Piau,2733
3150158,Piedade de Caratinga,8702
3150208,Piedade de Ponte Nova,4140
3150307,Piedade do Rio Grande,4466
3150406,Piedade dos Gerais,5009
3150505,Pimenta,8688
3150539,Pingo-d'Água,4986
3150570,Pintópolis,7524
3150604,Piracema,6398
3150703,Pirajuba,6348
3150802,Piranga,17634
3150901,Piranguçu,5488
3151008,Piranguinho,8640
3151107,Pirapetinga,10772
3151206,Pirapora,56640
